code;name;unit;location;reference product;database;production amount;material_group;ISIC;CPC
0418fb60693885b06166390b9f3008f3;market for electricity, low voltage;kilowatt hour;NG;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
14212413b073ad22d0d555bbd7539722;market for electricity, high voltage;kilowatt hour;GH;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8fe71e00ac03aa41e073629a7bd4602e;market for natural gas, high pressure;cubic meter;AT;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
e92569a9c76900b1e3f270eeac725bb5;market for natural gas, low pressure;cubic meter;DE;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
5b6b84e6b70241620bd9f66d97de385d;market for electricity, high voltage;kilowatt hour;CA-MB;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2567477ba9f344000d223cfeb1d477ed;market for electricity, low voltage;kilowatt hour;IS;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ecddc793de057b056c38a2a378711ece;market for silicon carbide;kilogram;GLO;silicon carbide;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;silicon;2391:Manufacture of refractory products;373: Refractory products and structural non-refractory clay products
e9efc11756cdcbc326312036a71af589;market for electricity, low voltage;kilowatt hour;CA-AB;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f1d5de00687347350cca9ae465fedb15;market for natural gas, high pressure;cubic meter;FR;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
7f72ed45a06fe4364f20bdd929d3f1a2;market for electricity, low voltage;kilowatt hour;AM;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
68406fc9ad0e025fa622f9b1fb903451;market for electricity, low voltage;kilowatt hour;VN;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4b274eeccc10ba651ef286d31311ecb1;market for natural gas, high pressure;cubic meter;SA;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
2837ddafab1d6a974e4a2d2311594b33;market for electricity, high voltage;kilowatt hour;SI;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
36ee255c9326a9287812b59994bac393;market for hafnium tetrachloride;kilogram;GLO;hafnium tetrachloride;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;hafnium;2420:Manufacture of basic precious and other non-ferrous metals;342: Basic inorganic chemicals n.e.c.
e0df990e0861208d816e0a4bd0c2c2fe;market for electricity, low voltage;kilowatt hour;CA-SK;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
411794cfb4c92fe3d7cb13f6999ab628;market for electricity, medium voltage;kilowatt hour;TJ;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
72da4e9715f151b0ffd3a95156b0f838;market for electricity, high voltage;kilowatt hour;NZ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e4cf372fd38717b11e5f9cea2839149a;market for electricity, low voltage;kilowatt hour;CN-NECG;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4cca0b586b0708c33125741206345c26;market for electricity, medium voltage;kilowatt hour;PE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
39d2e947b518f05a9ad0bff688676da6;market for electricity, medium voltage;kilowatt hour;TW;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ab2025e93043973cf4bb51cb6ed11987;market for electricity, low voltage;kilowatt hour;CA-QC;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
84e84322425544b25648d344b0f19ca8;market for electricity, low voltage;kilowatt hour;CH;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
1797084694541cd7dcf3de5522d49c23;market for electricity, high voltage;kilowatt hour;KZ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5d46d3b6ad167a14fad1e4560de10e32;market for electricity, high voltage;kilowatt hour;YE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
decce7ae61f05d834ff1d2ef19edd369;market for electricity, high voltage;kilowatt hour;IN-Southern grid;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f3cf1370508f75a770f320f4b1c38db2;market for electricity, low voltage;kilowatt hour;CN-CCG;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a7621f8f7fa86a1261c66ec3f7ec4e28;market for electricity, medium voltage;kilowatt hour;US-TRE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
63c1ac90c04ce17ee2378c39a2ce6849;market for natural gas, low pressure;cubic meter;RoW;natural gas, low pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
070956b5fe5d1e0aa266252e86bee1c4;market for electricity, medium voltage;kilowatt hour;CN-SWG;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
97abc2632b4db9a85023f0ea872287cb;market for electricity, high voltage;kilowatt hour;US-RFC;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8bbfb16c26702eeb206094df6b7d01fc;market for natural gas, high pressure;cubic meter;CO;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
82f53635f93b1676b0cdbc998316a8ff;market for electricity, low voltage;kilowatt hour;TR;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5c9a1c84014e7f93940761dce4c4af07;market for electricity, low voltage;kilowatt hour;DE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4a4da2b547764d5bf24ba0532cd6159a;market for electricity, high voltage;kilowatt hour;ID;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6cf339182d5803f01281f4b3fd962729;market for electricity, medium voltage;kilowatt hour;NO;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fcd336dbcde467b1fde643bdc8811677;market for electricity, medium voltage;kilowatt hour;TT;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e851669c05045f93fd662f2b33d626f9;market for electricity, medium voltage;kilowatt hour;HT;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
bd2e3688e5249cf806c0dd3116673b0b;market for electricity, high voltage;kilowatt hour;GR;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
413ca5c7adfaa7dab0d333c643034951;market for electricity, low voltage;kilowatt hour;MN;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7a90c9eb2eeca2980216af73e62bc29b;market for electricity, low voltage;kilowatt hour;VE;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0abcc8acabfa44ffe012e0e41860d45b;market for electricity, medium voltage;kilowatt hour;YE;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
31e581ff13eac8f9e6c2c206eace810b;market for electricity, high voltage;kilowatt hour;BE;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
74f972aa5a44a0bd0011eebb2d6dae20;market for electricity, high voltage;kilowatt hour;IR;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
caf046bb73b146358b0922484617a24d;market for natural gas, high pressure;cubic meter;JPN;natural gas, high pressure;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6cefc1ec93261324a447112c84c889c9;market for electricity, low voltage;kilowatt hour;LY;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
856e61df08151a0ade129c99b8e63b94;market for indium;kilogram;GLO;indium;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;indium;2011:Manufacture of basic chemicals;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
c880ee65ad6eb9c614323bb9b1a08a3f;market for electricity, high voltage;kilowatt hour;NO;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
39c958f54f31dfed1e4b0b6093ff47fd;market for electricity, high voltage;kilowatt hour;RS;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a3fbc15ed10d3f50dd96e22cc5bd7fbc;market for electricity, low voltage;kilowatt hour;ME;electricity, low voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ffda28cac7090b598a16aa8a0c77ab8a;market for water, decarbonised;kilogram;ES;water, decarbonised;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;water;3600:Water collection, treatment and supply;18000: Natural water
936f2245a17e2b37fb8c860e07ab5589;market for electricity, high voltage;kilowatt hour;IL;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3422154fe1528f99218dbd9b385cc583;market for electricity, high voltage;kilowatt hour;NA;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
81f86f01904d5dbeb4ea67e310da1f01;market for electricity, high voltage;kilowatt hour;TJ;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a45ac3da107070145fb4f859b474514f;market for electricity, high voltage;kilowatt hour;CR;electricity, high voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
72c8c162633f57f8a8679424cf6b588a;market for vegetable oil, refined;kilogram;GLO;vegetable oil, refined;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;vegetable oil;1040:Manufacture of vegetable and animal oils and fats;216: Vegetable oils
5c8ec981ef841cb9b6e35f167cc4e308;market for electricity, medium voltage;kilowatt hour;CL;electricity, medium voltage;ecoinvent_cutoff_3.9_remind_SSP5-Base_2030;;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
